id,parkId,campgroundId,postalCode,city,stateCode,countryCode,provinceTerritoryCode,line1,line2,line3,type
1000,47,,28803,Asheville,NC,US,"",199 Hemphill Knob Rd,"","",Mailing
1001,48,,25979,Pipestem,WV,US,"",3405 Pipestem Drive,"","",Physical
1002,48,,25846,Glen Jean,WV,US,"",P.O. Box 246,"","",Mailing
1003,49,,24101,Hardy,VA,US,"",12130 Booker T. Washington Highway,"","",Physical
1004,49,,24101,Hardy,VA,US,"",12130 Booker T. Washington Highway,"","",Mailing
1005,50,,02129,Charlestown,MA,US,"",21 Second Avenue,Boston African American National Historical Site,"",Physical
1006,50,,02129,Charlestown,MA,US,"",21 Second Avenue,Boston African American National Historical Site,"",Mailing
1007,51,,02129,Charlestown,MA,US,"",Boston Harbor Islands National and State Park,21 Second Ave,"",Physical
1008,51,,02129,Charlestown,MA,US,"",Boston Harbor Islands National and State Park,21 Second Ave,"",Mailing
1009,52,,02129,Charlestown,MA,US,"",Boston National Historical Park,21 Second Ave,"",Physical
1010,52,,02129,Charlestown,MA,US,"",Boston National Historical Park,21 Second Ave,"",Mailing
1011,53,,38849,Guntown,MS,US,"",260 Bethany Rd,"","",Physical
1012,53,,38804,Tupelo,MS,US,"",2680 Natchez Trace Parkway,"","",Mailing
1013,54,,66612-1143,Topeka,KS,US,"",1515 SE Monroe Street,"","",Physical
1014,54,,66612-1143,Topeka,KS,US,"",1515 SE Monroe Street,"","",Mailing
1015,55,,84764,Bryce,UT,US,"",Highway 63,Bryce Canyon National Park,"",Physical
1016,55,,84764,Bryce,UT,US,"",P.O Box 640201,"","",Mailing
1017,56,,00820,"Christiansted, St. Croix",VI,US,"","2100 Church St. #100","","",Physical
1018,56,,00820,"Christiansted, St. Croix",VI,US,"","2100 Church St. #100","","",Mailing
1019,57,,72675,St. Joe,AR,US,"",170 Ranger Road,"","",Physical
1020,57,,72601,Harrison,AR,US,"",402 N. Walnut Street,Suite 136,"",Mailing
1021,58,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7 & 8",Butterfield Overland National Historic Trail,1100 Old Santa Fe Trail,Physical
1022,58,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",Butterfield Overland National Historic Trail,1100 Old Santa Fe Trail,Mailing
1023,59,,92106,San Diego,CA,US,"",1800 Cabrillo Memorial Drive,"","",Physical
1024,59,,92106,San Diego,CA,US,"",1800 Cabrillo Memorial Drive,"","",Mailing
1025,60,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",California National Historic Trail,1100 Old Santa Fe Trail,Physical
1026,60,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",California National Historic Trail,1100 Old Santa Fe Trail,Mailing
1027,61,,40356,Nicholasville,KY,US,"",6614 Old Danville Loop 2 Road,"","",Physical
1028,61,,40356,Nicholasville,KY,US,"",6614 Old Danville Loop 2 Road,"","",Mailing
1029,62,,32169,New Smyrna Beach,FL,US,"","Apollo Visitor Center,",7611 S Atlantic Ave,"",Physical
1030,62,,32796,Titusville,FL,US,"","Canaveral National Seashore, Headquarters",212 S. Washington Ave.,"",Mailing
1031,63,,71457,Natchitoches Parish,LA,US,"","4386 Highway 494, Natchez, LA 71456 (Oakland )","5549 Highway 119, Cloutierville, LA  71416 (Magnolia)","1927 Remembrance Way, Natchitoches, LA 71457 (Texas & Pacific Railway Depot)",Physical
1032,63,,71457,Natchitoches,LA,US,"",1927 Remembrance Way,"","",Mailing
1033,64,,86503,Chinle,AZ,US,"",3 miles E of Highway 191 on Indian Route 7,"","",Physical
1034,64,,86503,Chinle,AZ,US,"",P.O. Box 588,"","",Mailing
1035,65,,84532,Moab,UT,US,"",Island in the Sky - 33 miles from Moab on UT 313,The Needles - 49 miles from Monticello on UT 211,The Maze - 68 miles from Hanksville off UT 24 - unpaved roads,Physical
1036,65,,84532,Moab,UT,US,"",2282 Resource Blvd.,"","",Mailing
1037,66,,02642,Eastham,MA,US,"",50 Nauset Road,"","",Physical
1038,66,,02667,Wellfleet,MA,US,"",99 Marconi Site Road,"","",Mailing
1039,67,,27920,Buxton,NC,US,"",46375 Lighthouse Road,Cape Hatteras Light Station,"",Physical
1040,67,,27954,Manteo,NC,US,"",Cape Hatteras National Seashore,1401 National Park Drive,"",Mailing
1041,68,,23459,Fort Story,VA,US,"",Atlantic Ave,"","",Physical
1042,68,,23690,Yorktown,VA,US,"",Colonial National Historical Park P.O. Box 210,"","",Mailing
1043,69,,99752,Kotzebue,AK,US,"",171 3rd Ave,"","",Physical
1044,69,,99752,Kotzebue,AK,US,"",PO Box 1029,"","",Mailing
1045,70,,28531,Harkers Island,NC,US,"",1800 Island Rd,"","",Physical
1046,70,,28531,Harkers Island,NC,US,"",131 Charles St,"","",Mailing
1047,71,,20003,Washington,DC,US,"",Capitol Hill Parks are spread out in various locations on Capitol Hill,"","",Physical
1048,71,,20020,Washington,DC,US,"",National Capital Parks — East,Attn: Capitol Hill Parks,1900 Anacostia Drive SE,Mailing
1049,72,,84775,Torrey,UT,US,"",52 West Headquarters Drive,"","",Physical
1050,72,,84775,Torrey,UT,US,"","HC 70, Box 15","","",Mailing
1051,73,,23081,Jamestown,VA,US,"",1368 Colonial Parkway,"","",Physical
1052,73,,23690,Yorktown,VA,US,"",P.O. Box 210,"","",Mailing
1053,74,,88414,Capulin,NM,US,"",46 Volcano Highway,"","",Physical
1054,74,,88414,Capulin,NM,US,"",46 Volcano Highway,"","",Mailing
1055,75,,28731,Flat Rock,NC,US,"",81 Carl Sandburg Lane,"","",Physical
1056,75,,28731,Flat Rock,NC,US,"",81 Carl Sandburg Lane,"","",Mailing
1057,76,,17325,Gettysburg,PA,US,"",1195 Baltimore Pike,"","",Physical
1058,76,,17325,Gettysburg,PA,US,"",1195 Baltimore Pike,"","",Mailing
1059,77,,88220,Carlsbad,NM,US,"",727 Carlsbad Caverns Highway,"","",Physical
1060,77,,88220,Carlsbad,NM,US,"",3225 National Parks Highway,"","",Mailing
1061,78,,20001,Washington,DC,US,"",1538 Ninth Street NW,"","",Physical
1062,78,,20020,Washington,DC,US,"",National Capital Parks — East,Attn: Carter G. Woodson Home NHS,1900 Anacostia Drive SE,Mailing
1063,79,,85128,Coolidge,AZ,US,"",1100 W. Ruins Drive,"","",Physical
1064,79,,85128,Coolidge,AZ,US,"",1100 W. Ruins Drive,"","",Mailing
1065,80,,32084,Saint Augustine,FL,US,"",11 South Castillo Drive,"","",Physical
1066,80,,32084,Saint Augustine,FL,US,"",1 South Castillo Drive,"","",Mailing
1067,81,,10004,New York,NY,US,"",Battery Park,"","",Physical
1068,81,,10005,New York,NY,US,"",26 Wall St,"","",Mailing
1069,82,,92311,Barstow,CA,US,"",Castle Mountains National Monument,2701 Barstow Road,"",Physical
1070,82,,92311,Barstow,CA,US,"",Castle Mountains National Monument,2701 Barstow Road,"",Mailing
1071,83,,21788,Thurmont,MD,US,"",14707 Park Central Road,"","",Physical
1072,83,,21788,Thurmont,MD,US,"",6602 Foxville Road,"","",Mailing
1073,84,,84719,Brian Head,UT,US,"",Cedar Breaks National Monument,4730 South Highway 148,"",Physical
1074,84,,84720,Cedar City,UT,US,"",Cedar Breaks National Monument: Administrative Office,"2460 West Highway 56 Suite #6","",Mailing
1075,85,,22645,Middletown,VA,US,"",7712 Main Street,"","",Physical
1076,85,,22645,Middletown,VA,US,"",P.O. Box 700,"","",Mailing
1077,86,,87037,Nageezi,NM,US,"",1808 CR 7950,"","",Physical
1078,86,,87037,Nageezi,NM,US,"",PO Box 220,"","",Mailing
1079,87,,79905,El Paso,TX,US,"",800 South San Marcial Street,"","",Physical
1080,87,,79905,El Paso,TX,US,"",800 South San Marcial Street,"","",Mailing
1081,88,,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Physical
1082,88,,93001,Ventura,CA,US,"",1901 Spinnaker Drive,"","",Mailing
1083,89,,29464,Mount Pleasant,SC,US,"",1254 Long Point Road,"","",Physical
1084,89,,29482,Sullivan's Island,SC,US,"",1214 Middle Street,"","",Mailing
1085,90,,45384,Wilberforce,OH,US,"",1120 U.S. Route 42 E,"","",Physical
1086,90,,45384,Wilberforce,OH,US,"",P.O. Box 428,"","",Mailing
1087,91,,30350,Sandy Springs,GA,US,"",8800 Roberts Drive,"","",Physical
1088,91,,30350,Sandy Springs,GA,US,"",1978 Island Ford Parkway,"","",Mailing
1089,92,,21795,Williamsport,MD,US,"",142 W. Potomac St.,"","",Physical
1090,92,,21795,Williamsport,MD,US,"",142 W. Potomac St.,"","",Mailing
1091,93,,21401,Annapolis,MD,US,"",1750 Forest Drive,Suite 140,"",Physical
1092,93,,21401,Annapolis,MD,US,"",1750 Forest Drive,Suite 140,"",Mailing
1093,94,,30742,Fort Oglethorpe,GA,US,"",3370 LaFayette Road,"","",Physical
1094,94,,30742,Fort Oglethorpe,GA,US,"",3370 LaFayette Road,"","",Mailing
1095,95,,73086,Sulphur,OK,US,"",901 W. 1st Street,"","",Physical
1096,95,,73086,Sulphur,OK,US,"",901 W. 1st Street,"","",Mailing
1097,96,,85643,Willcox,AZ,US,"",13063 E Bonita Canyon Rd,"","",Physical
1098,96,,85643,Willcox,AZ,US,"",12856 E Rhyolite Creek Rd,"","",Mailing
1099,97,,00820,Christiansted,VI,US,"","2100 Church St. #100","","",Physical
1100,97,,00820,Christiansted,VI,US,"","2100 Church St. #100","","",Mailing
1101,98,,83312,Almo,ID,US,"",City of Rocks National Reserve,3035 Elba-Almo Road,"",Physical
1102,98,,83312,Almo,ID,US,"",City of Rocks National Reserve,P.O. Box 169,"",Mailing
1103,99,,20012,Washington,DC,US,"",Civil War Defenses of Washington,6625 Georgia Ave NW,"",Physical
1104,99,,20008,Washington,DC,US,"",Civil War Defenses of Washington,3545 Williamsburg Lane NW,"",Mailing
1105,100,,20812,Glen Echo,MD,US,"",5801 Oxford Road,"","",Physical
1106,100,,22101,McLean,VA,US,"",700 George Washington Memorial Parkway Headquarters,"","",Mailing
1107,101,,23690,Yorktown,VA,US,"",1000 Colonial Parkway,"","",Physical
1108,101,,23690,Yorktown,VA,US,"",P.O. Box 210,"","",Mailing
1109,102,,81521,Fruita,CO,US,"",1750 Rim Rock Drive,"","",Physical
1110,102,,81521,Fruita,CO,US,"",1750 Rim Rock Drive,"","",Mailing
1111,103,,06106,Hartford,CT,US,"",120 Huyshope Ave,"","",Physical
1112,103,,01105,Springfield,MA,US,"",Coltsville National Historical Park,c/o Springfield Armory National Historic Site,"One Armory Square, Suite 2",Mailing
1113,104,,29061,Hopkins,SC,US,"",100 National Park Road,"","",Physical
1114,104,,29061,Hopkins,SC,US,"",100 National Park Road,"","",Mailing
1115,105,,20002,Washington,DC,US,"",1850 Constitution Ave. NW,"","",Physical
1116,105,,20242,Washington,DC,US,"",1100 Ohio Drive SW,"","",Mailing
1117,106,,85615,Hereford,AZ,US,"",4101 E Montezuma Canyon Road,"","",Physical
1118,106,,85615,Hereford,AZ,US,"",4101 E Montezuma Canyon Road,"","",Mailing
1119,107,,29341,Gaffney,SC,US,"",Cowpens National Battlefield,4001 Chesnee Hwy,"",Physical
1120,107,,29341,Gaffney,SC,US,"",Cowpens National Battlefield,338 New Pleasant Road,"",Mailing
1121,108,,97604,Crater Lake,OR,US,"",Crater Lake National Park,1 Sager Building,"",Physical
1122,108,,97604,Crater Lake,OR,US,"",Crater Lake National Park,PO Box 7,"",Mailing
1123,109,,83213,Arco,ID,US,"",Craters of the Moon National Monument,1266 Craters Loop Road,"",Physical
1124,109,,83213,Arco,ID,US,"",Craters of the Moon National Monument and Preserve,1266 Craters Loop Road,P.O. Box 29,Mailing
1125,110,,40965,Middlesboro,KY,US,"",100 Pinnacle View Rd.,"","",Physical
1126,110,,40965,Middlesboro,KY,US,"",91 Bartlett Park Rd.,"","",Mailing
1127,111,,31558,St. Marys,GA,US,"",113 St. Marys St W,"","",Physical
1128,111,,31558,St. Marys,GA,US,"",101 Wheeler St,"","",Mailing
1129,112,,81230,Gunnison,CO,US,"",102 Elk Creek,"","",Physical
1130,112,,81230,Gunnison,CO,US,"",102 Elk Creek,"","",Mailing
1131,113,,44264,Peninsula,OH,US,"",Boston Mill Visitor Center,6947 Riverview Road,"",Physical
1132,113,,44141,Brecksville,OH,US,"",15610 Vaughn Road,"","",Mailing
1133,114,,93531,Keene,CA,US,"",29700 Woodford-Tehachapi Road,"","",Physical
1134,114,,93531,Keene,CA,US,"",PO Box 201,"","",Mailing
1135,115,,45402,Dayton,OH,US,"",16 South Williams Street,"","",Physical
1136,115,,45402,Dayton,OH,US,"",16 South Williams Street,"","",Mailing
1137,116,,34209,Bradenton,FL,US,"",8300 De Soto Memorial Hwy,"","",Physical
1138,116,,34209,Bradenton,FL,US,"",8300 De Soto Memorial Hwy,"","",Mailing
1139,117,,92328,Death Valley,CA,US,"",PO Box 579,"","",Physical
1140,117,,92328,Death Valley,CA,US,"",PO Box 579,"","",Mailing
1141,118,,18324,Bushkill,PA,US,"",1978 River Road,"","",Physical
1142,118,,18324,Bushkill,PA,US,"",Delaware Water Gap National Recreation Area,P.O. Box 2,"",Mailing
1143,119,,99755,Denali Park,AK,US,"",Mile 237 Highway 3,"","",Physical
1144,119,,99755,Denali Park,AK,US,"",PO Box 9,"","",Mailing
1145,120,,93546,Mammoth Lakes,CA,US,"",Devils Postpile Access Road,"","",Physical
1146,120,,93546,Mammoth Lakes,CA,US,"",PO Box 3999,"","",Mailing
1147,121,,82714,Devils Tower,WY,US,"",149 State Highway 110,"","",Physical
1148,121,,82714,Devils Tower,WY,US,"",PO Box 10,"","",Mailing
1149,122,,84035,Jensen,UT,US,"",11625 E 1500 S,"","",Physical
1150,122,,81610,Dinosaur,CO,US,"",4545 Hwy 40,"","",Mailing
1151,123,,33034,Homestead,FL,US,"",40001 SR-9336,"","",Physical
1152,123,,33034,Homestead,FL,US,"",40001 SR-9336,"","",Mailing
1153,124,,20202,Washington,DC,US,"",540 Independence Avenue SW,"","",Physical
1154,124,,20242,Washington,DC,US,"",1100 Ohio Drive SW,"","",Mailing
1155,125,,98239,Coupeville,WA,US,"",162 Cemetery Road,"","",Physical
1156,125,,98239,Coupeville,WA,US,"",PO Box 774,"","",Mailing
1157,126,,19123,Philadelphia,PA,US,"",532 N. 7th Street,"","",Physical
1158,126,,19106,Philadelphia,PA,US,"",c/o Independence National Historical Park,143 S. 3rd Street,"",Mailing
1159,127,,52146,Harpers Ferry,IA,US,"",151 Hwy 76,"","",Physical
1160,127,,52146,Harpers Ferry,IA,US,"",151 Hwy 76,"","",Mailing
1161,128,,17325,Gettysburg,PA,US,"",250 Eisenhower Farm Road,"","",Physical
1162,128,,17325,Gettysburg,PA,US,"",1195 Baltimore Pike,"","",Mailing
1163,129,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",El Camino Real de Tierra Adentro National Historic Trail,1100 Old Santa Fe Trail,Physical
1164,129,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",El Camino Real de Tierra Adentro National Historic Trail,1100 Old Santa Fe Trail,Mailing
1165,130,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",El Camino Real de los Tejas National Historic Trail,1100 Old Santa Fe Trail,Physical
1166,130,,87505,Santa Fe,NM,US,"","National Trails Office Regions 6, 7, & 8",El Camino Real de los Tejas National Historic Trail,1100 Old Santa Fe Trail,Mailing
1167,131,,87020,Grants,NM,US,"",1900 E. Santa Fe Ave.,"","",Physical
1168,131,,87020,Grants,NM,US,"",1900 E. Santa Fe Ave.,"","",Mailing
1169,132,,87321,Ramah,NM,US,"",Mile Marker 44.6 Hwy 53,"","",Physical
1170,132,,87321,Ramah,NM,US,"",HC 61 Box 43,"","",Mailing
1171,133,,12538,Hyde Park,NY,US,"",54 Valkill Park Road,"","",Physical
1172,133,,12538,Hyde Park,NY,US,"",4097 Albany Post Road,"","",Mailing
1173,134,,10004,New York,NY,US,"",Ellis Island National Museum of Immigration,Statue of Liberty National Monument,"",Physical
1174,134,,07305,Jersey City,NJ,US,"",Receiving Office,1 Ellis Island,"",Mailing
1175,135,,38957,Sumner,MS,US,"",Emmett Till Interpretive Center,158 N. Court St.,"",Physical
1176,135,,38957,Sumner,MS,US,"",Emmett Till and Mamie Till-Mobley National Monument Headquarters,P.O. Box 361,"",Mailing
1177,136,,94526,Danville,CA,US,"",205 Railroad Avenue,"","",Physical
1178,136,,94526,Danville,CA,US,"",Eugene O'Neill NHS,P.O. Box 280,"",Mailing
1179,137,,33034,Homestead,FL,US,"",40001 State Road 9336,"","",Physical
1180,137,,33034-6733,Homestead,FL,US,"",40001 State Road 9336,"","",Mailing
1181,138,,10005,New York,NY,US,"",15 Pine Street,"","",Physical
1182,138,,10005,New York,NY,US,"",26 Wall Street,"","",Mailing
1183,139,,11772,Patchogue,NY,US,"",120 Laurel Street,"","",Physical
1184,139,,11772,Patchogue,NY,US,"",120 Laurel Street,"","",Mailing
1185,140,,44702-2107,Canton,OH,US,"",205 Market Avenue South,"","",Physical
1186,140,,44702-2107,Canton,OH,US,"",205 Market Avenue South,"","",Mailing
1187,141,,19720,New Castle,DE,US,"",First State National Historical Park,"",10 Market Street,Physical
1188,141,,19720,New Castle,DE,US,"",First State National Historical Park,"",10 Market Street,Mailing
1189,142,,15563,Stoystown,PA,US,"",6424 Lincoln Highway,"","",Physical
1190,142,,15560,Shanksville,PA,US,"",P.O. Box 911,"","",Mailing
1191,143,,80816,Florissant,CO,US,"",15807 Teller County Road 1,"","",Physical
1192,143,,80816,Florissant,CO,US,"",P.O. Box 185,"","",Mailing
1193,144,,20004,Washington,DC,US,"",511 10th Street NW,"","",Physical
1194,144,,20242,Washington,DC,US,"",1100 Ohio Drive SW,"","",Mailing
1195,145,,85605,Bowie,AZ,US,"",3500 South Apache Pass Road,"","",Physical
1196,145,,85605,Bowie,AZ,US,"",P.O. Box 158,"","",Mailing
1197,146,,79734,Fort Davis,TX,US,"","101 Lt. Flipper Dr. #1379",P.O. Box 1379,"",Physical
1198,146,,79734,Fort Davis,TX,US,"",P.O. Box 1379,"101 Lt. Flipper Dr. #1379","",Mailing
1199,147,,37058,Dover,TN,US,"",174 National Cemetery Drive,PO Box 434,"",Physical
1200,147,,37058,Dover,TN,US,"",174 National Cemetery Drive,PO Box 434,"",Mailing
1201,148,,20019,Washington,DC,US,"",3600 F Street SE,"","",Physical
1202,148,,20019,Washington,DC,US,"",Kenilworth Park & Aquatic Gardens,Attn: Fort Dupont Park,1550 Anacostia Avenue NE,Mailing
1203,149,,20745,Oxon Hill,MD,US,"",8915 Fort Foote Road,"","",Physical
1204,149,,20744,Fort Washington,MD,US,"",Fort Washington Park,Attn: Fort Foote Park,13551 Fort Washington Road,Mailing
1205,150,,31522,St. Simons Island,GA,US,"",Fort Frederica National Monument,6515 Frederica Rd.,"",Physical
1206,150,,31522,St. Simons Island,GA,US,"",Fort Frederica National Monument,6515 Frederica Rd.,"",Mailing
1207,151,,82212,Fort Laramie,WY,US,"",965 Gray Rocks Road,"","",Physical
1208,151,,82212,Fort Laramie,WY,US,"",965 Gray Rocks Road,"","",Mailing
1209,152,,67550,Larned,KS,US,"",1767 KS Hwy 156,"","",Physical
1210,152,,67550,Larned,KS,US,"",1767 KS Hwy 156,"","",Mailing
1211,153,,32080,Saint Augustine,FL,US,"",8635 A1A South,"","",Physical
1212,153,,32080,Saint Augustine,FL,US,"",8635 A1A South,"","",Mailing
1213,154,,21230,Baltimore,MD,US,"",2400 East Fort Avenue,"","",Physical
1214,154,,21230,Baltimore,MD,US,"",2400 East Fort Avenue,"","",Mailing
1215,155,,23651-1001,Fort Monroe,VA,US,"",30 Ingalls Road,"","",Physical
1216,155,,23651-1001,Fort Monroe,VA,US,"",41 Bernard Road,"Building #17","",Mailing
1217,156,,15437,Farmington,PA,US,"",3 Washington Parkway,"","",Physical
1218,156,,15437,Farmington,PA,US,"",1 Washington Parkway,"","",Mailing
1219,157,,94129,San Francisco,CA,US,"",Fort Point National Historic Site,"Building 999, Marine Drive","",Physical
1220,157,,94123,San Francisco,CA,US,"",Fort Point National Historic Site,201 Fort Mason,"",Mailing
1221,158,,31410,Savannah,GA,US,"",101 Fort Pulaski Road,Fort Pulaski Visitor Center,"",Physical
1222,158,,31410,Savannah,GA,US,"",41 Cockspur Island Road,"","",Mailing
1223,159,,27954,Manteo,NC,US,"",1500 Fort Raleigh Road,"","",Physical
1224,159,,27954,Manteo,NC,US,"",Fort Raleigh National Historic Site,1401 National Park Drive,"",Mailing
1225,160,,66701,Fort Scott,KS,US,"",1 Old Fort Blvd.,"","",Physical
1226,160,,66701,Fort Scott,KS,US,"",PO Box 918,"","",Mailing
1227,161,,72901,Fort Smith,AR,US,"",301 Parker Ave,"","",Physical
1228,161,,72901,Fort Smith,AR,US,"",301 Parker Ave,"","",Mailing
1229,162,,13440,Rome,NY,US,"",100 North James St.,"","",Physical
1230,162,,13440,Rome,NY,US,"",112 East Park St.,"","",Mailing
1231,163,,29401,Charleston,SC,US,"",340 Concord Street,"","",Physical
1232,163,,29482,Sullivan's Island,SC,US,"",1214 Middle Street,"","",Mailing
1233,164,,87753,Watrous,NM,US,"",3115 NM Highway 161,"","",Physical
1234,164,,87753,Watrous,NM,US,"",PO Box 127,"","",Mailing
1235,165,,58801,Williston,ND,US,"",15550 Highway 1804,"","",Physical
1236,165,,58801,Williston,ND,US,"",15550 Highway 1804,"","",Mailing
1237,166,,98661,Vancouver,WA,US,"",1501 E Evergreen Blvd.,"","",Physical
1238,166,,98661,Vancouver,WA,US,"","800 Hatheway Road, Bldg 722","","",Mailing
1239,167,,20744,Fort Washington,MD,US,"",13551 Fort Washington Road,"","",Physical
1240,167,,20744,Fort Washington,MD,US,"",13551 Fort Washington Road,"","",Mailing
1241,168,,83101,Kemmerer,WY,US,"",864 Chicken Creek Road,"","",Physical
1242,168,,83101,Kemmerer,WY,US,"",P.O. Box 592,"","",Mailing
1243,169,,04553,Newcastle,ME,US,"",478 River Road,"","",Physical
1244,169,,04553,Newcastle,ME,US,"",478 River Road,"","",Mailing
1245,170,,20002,Washington,DC,US,"",400 West Basin Drive SW,"","",Physical
1246,170,,20242,Washington,DC,US,"",1100 Ohio Drive SW,"","",Mailing
1247,171,,20020,Washington,DC,US,"",1411 W Street SE,"","",Physical
1248,171,,20020,Washington,DC,US,"",1411 W Street SE,"","",Mailing
1249,172,,02445,Brookline,MA,US,"",99 Warren Street,"","",Physical
1250,172,,02445,Brookline,MA,US,"",99 Warren Street,"","",Mailing
1251,173,,22405,Fredericksburg,VA,US,"",120 Chatham Ln,"","",Physical
1252,173,,22405,Fredericksburg,VA,US,"",120 Chatham Ln,"","",Mailing
1253,174,,36201,Anniston,AL,US,"",Freedom Riders National Monument,1031 Gurnee Ave,"",Physical
1254,174,,36201,Anniston,AL,US,"",1302 Noble St.,STE 3G,"",Mailing
1255,175,,15470,Point Marion,PA,US,"",223 New Geneva Rd.,"","",Physical
1256,175,,15437,Farmington,PA,US,"",c/o Fort Necessity NB,1 Washington Parkway,"",Mailing
1257,176,,99701,Fairbanks,AK,US,"",101 Dunkel St,"","",Physical
1258,176,,99701,Fairbanks,AK,US,"",101 Dunkel St.,Suite 110,"",Mailing
1259,177,,63102,St. Louis,MO,US,"",11 North 4th Street,"","",Physical
1260,177,,63102,St. Louis,MO,US,"",11 North 4th Street,"","",Mailing
1261,178,,10305,Staten Island,NY,US,"",210 New York Avenue,"","",Physical
1262,178,,10305,Staten Island,NY,US,"",210 New York Avenue,"","",Mailing
1263,179,,25846-0246,Glen Jean,WV,US,"",Gauley River National Recreation Area,104 Main Street,"",Physical
1264,179,,25846-0246,Glen Jean,WV,US,"",Gauley River National Recreation Area,P.O. Box 246,"",Mailing
1265,180,,10027,New York,NY,US,"",Riverside Drive and W. 122nd Street,"","",Physical
1266,180,,10005,New York,NY,US,"",26 Wall Street,C/O General Grant National Memorial,"",Mailing
1267,181,,47591,Vincennes,IN,US,"",401 S. 2nd Street,"","",Physical
1268,181,,47591,Vincennes,IN,US,"",401 S. 2nd Street,"","",Mailing
1269,182,,22443,Colonial Beach,VA,US,"",1732 Popes Creek Road,"","",Physical
1270,182,,22443,Colonial Beach,VA,US,"",1732 Popes Creek Road,"","",Mailing
1271,183,,64840,Diamond,MO,US,"",5646 Carver Road,"","",Physical
1272,183,,64840,Diamond,MO,US,"",5646 Carver Road,"","",Mailing
1273,184,,22101,McLean,VA,US,"",George Washington Memorial Parkway Headquarters,700 George Washington Memorial Parkway,"",Physical
1274,184,,22101,McLean,VA,US,"",George Washington Memorial Parkway Headquarters,700 George Washington Memorial Parkway,"",Mailing
1275,185,,17325,Gettysburg,PA,US,"",1195 Baltimore Pike,"","",Physical
1276,185,,17325,Gettysburg,PA,US,"",1195 Baltimore Pike,"","",Mailing
1277,186,,88049,Mimbres,NM,US,"",26 Jim Bradford Trail,"","",Physical
1278,186,,88049,Mimbres,NM,US,"",26 Jim Bradford Trail,"","",Mailing
1279,187,,99826,Gustavus,AK,US,"",1 Park Road,"","",Physical
1280,187,,99826,Gustavus,AK,US,"",Glacier Bay National Park & Preserve,PO Box 140,"",Mailing
1281,188,,59936,West Glacier,MT,US,"",64 Grinnell Drive,Glacier National Park Headquarters,"",Physical
1282,188,,59936,West Glacier,MT,US,"",PO Box 128,"","",Mailing
1283,189,,86040,Page,AZ,US,"",691 Scenic View Rd.,Park Headquarters,"",Physical
1284,189,,86040,Page,AZ,US,"",PO Box 1507,"","",Mailing
1285,190,,20812,Glen Echo,MD,US,"",7300 MacArthur Boulevard,"","",Physical
1286,190,,20812,Glen Echo,MD,US,"",7300 MacArthur Boulevard,"","",Mailing
1287,191,,19147,Philadelphia,PA,US,"",916 S. Swanson Street,"","",Physical
1288,191,,19106,Philadelphia,PA,US,"",c/o Independence National Historical Park,143 S. Third Street,"",Mailing
1289,192,,94123,San Francisco,CA,US,"",Golden Gate National Recreation Area,201 Fort Mason,"",Physical
1290,192,,94123,San Francisco,CA,US,"",Golden Gate National Recreation Area,201 Fort Mason,"",Mailing
1291,193,,84307,"Promontory, Utah",UT,US,"",6200 North 22300 West,"","",Physical
1292,193,,84302,Brigham City,UT,US,"",P. O. Box 897,"","",Mailing
1293,194,,10004-1921,New York,NY,US,"",Governors Island,New York Harbor,"",Physical
1294,194,,10004-1921,New York,NY,US,"",10 South Street,"","",Mailing
1295,195,,86023,Grand Canyon,AZ,US,"",20 South Entrance Road,Grand Canyon National Park Headquarters,"",Physical
1296,195,,86023,Grand Canyon,AZ,US,"",PO Box 129,"","",Mailing
1297,196,,84790,Saint George,UT,US,"",Public Lands Visitor Center,4001 E. Aviator Drive,"",Physical
1298,196,,84790,Saint George,UT,US,"",Public Lands Visitor Center,4001 E. Aviator Drive,"",Mailing
1299,197,,55605,Grand Portage,MN,US,"",170 Mile Creek Road,"","",Physical
1300,197,,55605,Grand Portage,MN,US,"",P.O. Box 426,"","",Mailing
1301,198,,83012,Moose,WY,US,"",103 Headquarters Loop,"","",Physical
1302,198,,83012,Moose,WY,US,"",P.O. Box 170,"","",Mailing
1303,199,,59722,Deer Lodge,MT,US,"",251 Grant Circle,"","",Physical
1304,199,,59722,Deer Lodge,MT,US,"",266 Warren Lane,"","",Mailing
1305,200,,89311,Baker,NV,US,"",Lehman Caves Visitor Center,Nevada 488,"",Physical
1306,200,,89311,Baker,NV,US,"",100 Great Basin National Park,"","",Mailing
1307,201,,08330,Estell Manor,NJ,US,"",Route 50,"","",Physical
1308,201,,19107,Philadelphia,PA,US,"",Great Egg Harbor National Scenic and Recreational River,c/o National Park Service Northeast Region Office,"1234 Market Street, 20th floor",Mailing
1309,202,,22102,McLean,VA,US,"",9200 Old Dominion Dr.,"","",Physical
