CAMPING_UNIT_TYPE,CAMPING_UNIT_NAME,CAMPSITE_TYPE_NAME,CAMPING_UNIT_DESCRIP,CAMPGROUND_LOOP_NAME,CAMPGROUND_NAME,CAMPGROUND_TYPE_NAME,CONTAINING_MGMT_UNIT_NAME,LAM_PROGRAM_PROJECT_CODE,CONTAINING_MGMT_UNIT_TYPE_NAME,SHAPE_COLLECTION_METHOD,AMPS_30_FLAG,AMPS_50_FLAG,SITE_PAD_LENGTH_FT,SITE_PAD_WIDTH_FT,SITE_PAD_TYPE_NAME,PULL_THROUGH_BACK_IN_FLAG,LEFT_SLIDE_OUT_FLAG,RIGHT_SLIDE_OUT_FLAG,TENT_PAD_DIMENSIONS_FT_X_FT,TENT_PAD_TYPE_NAME,DISTANCE_TO_WATER_BODY,DISTANCE_TO_RESTROOM,DISTANCE_TO_SHOWER,DISTANCE_TO_DUMP_STATION,HIKE_IN_DISTANCE,PICNIC_TABLE_FLAG,ADA_ACCESSIBLE_FLAG,DIRECTIONS,FOOD_LOCKER_FLAG,WATER_FRONT_FLAG,PETS_ALLOWED_FLAG,CAPACITY_PEOPLE,CAPACITY_VEHICLES,FIRE_RING_FLAG,GRILL_TYPE_NAME,SEATING_TYPE_NAME,SHADE_TYPE_NAME,COUNTY_NAME,PAT_AREA_NAME,PAT_DISTRICT_NAME,DNR_REGION_NAME,DNR_REGION_CODE,MN_TOURISM_REGION_NAME,STABLE_PROD_GUID,Shape
Campsite,29,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,56,16,Gravel,B,t,t,15x15,Grass/ Bare Ground,.1 mile,390',390',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{FDF7B3C8-74D7-42E2-9B38-1702A34736AA},POINT (391985.34800000023 5090922.262)
Campsite,30,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,46,16,Gravel,B,t,t,17x17,Grass/ Bare Ground,.1 mile,420',420',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{39D6CA23-CF35-4CC5-B76C-8BE64CF823DE},POINT (391999.1320000002 5090936.4059999995)
Campsite,31,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,48,16,Gravel,B,t,t,15x17,Grass/ Bare Ground,.1 mile,600',600',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{8B0B6E29-BC39-4470-AEB4-15B6DD5F2174},POINT (392017.05900000036 5090937.127)
Campsite,34,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,44,16,Gravel,B,t,t,15x18,Grass/ Bare Ground,.1 mile,525',525',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{1895E321-8CAB-412A-A377-527B2267B5CF},POINT (392048.5 5090918.208000001)
Campsite,35,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,56,16,Gravel,B,t,t,15x15,Grass/ Bare Ground,.1 mile,450',450',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{E018A043-C8BE-4715-AE08-9E904C607E9D},POINT (392065.79700000025 5090950.01)
Campsite,37,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,48,14,Gravel,B,f,t,14x14,Grass/ Bare Ground,.1 mile,360',360',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{87F31337-B5A5-48F1-B3A6-97DDED0ED64C},POINT (392095.43599999975 5090921.362)
Campsite,38,Drive-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,46,14,Gravel,B,f,f,12x14,Grass/ Bare Ground,.2 mile,280',280',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Morrison,3A,5,Northeast Region,2,Central,{4864119D-C1BC-475E-B8AE-C7C2AF0C5DAB},POINT (392115.97699999996 5090918.929)
Campsite,CI1,Cart-In,,,Lindbergh Campground,,Charles A. Lindbergh State Park,SPK00136,State Park,Heads-Up Digitizing,,,,,,,,,,Sand,,,,,,,,,,,t,6,2,,,,,Morrison,3A,5,Northeast Region,2,Central,{7FDB1B93-AC2C-4712-B18A-8D27F6662640},POINT (392172.97389999963 5090041.7064)
Campsite,83,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,30,12,Grass,B,t,t,12x12,Grass/ Bare Ground,.9 mile,125',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{95C68453-729B-4518-9CC2-BD302724FDC7},POINT (382283.1864 4905900.459100001)
Campsite,84,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,30,12,Grass,B,t,t,12x12,Grass/ Bare Ground,.9 mile,100',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{958CA7BA-02D7-4619-915D-359CA4AE878C},POINT (382269.9815999996 4905893.3736000005)
Campsite,85,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,40,12,Grass,B,t,t,12x12,Grass/ Bare Ground,.9 mile,165',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{407082A3-A470-4C92-B3C6-46B07EDB9F8D},POINT (382281.5761000002 4905914.3081)
Campsite,86,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,40,12,Grass,B,t,t,18x18,Grass/ Bare Ground,.9 mile,190',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,No ,Brown,4C,9,Southern Region,4,Southern,{3F89C265-CEE2-4645-973E-64CC759D5632},POINT (382264.8284999998 4905914.3081)
Campsite,87,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,48,12,Grass,B,t,t,10x10,Grass/ Bare Ground,.9 mile,220',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{E3049236-E8C7-4EE5-BABD-ED72515D97BA},POINT (382272.5581 4905934.5984000005)
Campsite,88,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,20,12,Grass,B,t,t,10x10,Grass/ Bare Ground,.9 mile,220',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{B94D911A-DB16-4A94-B96B-D17FA171A9EC},POINT (382256.45469999965 4905924.6143)
Campsite,89,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,46,12,Grass,B,t,t,12x12,Grass/ Bare Ground,.9 mile,260',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{E0256D11-350E-448E-939F-3BFCF867CA28},POINT (382263.2181000002 4905946.1929)
Campsite,90,Drive-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,28,12,Grass,B,t,t,16x16,Grass/ Bare Ground,.9 mile,270',,.5 mile,,t,,,,,t,6,1,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{21EC304E-53FC-447C-BC9D-F2AA24D68A2E},POINT (382245.82639999967 4905954.2446)
Campsite,W91,Walk-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,,,,,,,12x12,Grass/ Bare Ground,.9 mile,75',,.5 mile,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{875B6779-E6E9-4A6D-B5CF-3428BB0810E6},POINT (382135.3568000002 4905919.1391)
Campsite,W92,Walk-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,,,,,,,14x14,Grass/ Bare Ground,.9 mile,585',,.5 mile,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{40CAA3FB-DFDA-4D2D-8451-E140A75ACA1A},POINT (382300.39499999955 4905859.602399999)
Campsite,W93,Walk-In,,,Rustic Campground,,Flandrau State Park,SPK00145,State Park,Heads-Up Digitizing,,,,,,,,,16x16,Grass/ Bare Ground,.9 mile,585',,.5 mile,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Brown,4C,9,Southern Region,4,Southern,{97B0631F-4435-4C0E-8F09-17817C59E51F},POINT (382305.10699999984 4905870.632999999)
Campsite,H24,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,59,12,Grass,,t,t,Large,Grass,,,,,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{250AEA5F-1E2A-4A64-B874-A7D70F7C903F},POINT (563911.6287000002 4831873.083900001)
Campsite,H25,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{4A773EED-05AD-4C6B-B45E-783DE7CF804A},POINT (563914.1623 4831893.3533)
Campsite,H26,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{299CF5F3-B6A4-4C1B-9383-A3C372BCF9C1},POINT (563915.4292000001 4831910.455600001)
Campsite,H27,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{6DCC0495-2F59-4496-9A2A-5D66454DE282},POINT (563916.0625999998 4831942.126499999)
Campsite,H28,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{EFB041C2-A49F-4EBE-9743-D24B86846235},POINT (563933.1649000002 4831945.926999999)
Campsite,H29,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,225',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{49876466-11F1-4F22-821A-143B03C0DBA0},POINT (563942.6661 4831916.789799999)
Campsite,H30,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,200',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{8E2802AC-8DE4-4BF0-96C4-F832A6CAB734},POINT (563948.3668999998 4831947.1938000005)
Campsite,H31,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,225',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{66872EF7-C27D-4737-A59A-6C4054D3963F},POINT (563961.6687000003 4831946.5604)
Campsite,H32,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,300',2 miles,1.7 miles,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{6EEE91E2-93F3-4DE8-9821-074B9AE395D9},POINT (563969.1794999996 4831913.959799999)
Campsite,H33,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,275',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{3749726C-BBEA-4DC3-A81F-D239040DA8EB},POINT (563978.1690999996 4831949.0941)
Campsite,H34,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,350',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{D0F0F099-5187-44E4-B0A4-26B67E3673A8},POINT (563991.4392999997 4831904.754799999)
Campsite,H35,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,325',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{11D9DAA1-8D48-482D-AC9F-9288ED287CED},POINT (563993.9730000002 4831948.4607)
Campsite,H36,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,300',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{E80548F6-BBFF-489E-9BAD-A26BAAFC5805},POINT (564012.3421 4831908.555299999)
Campsite,H37,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,300',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{A5B4FF2E-A82E-4391-835D-1373450831A6},POINT (564010.4419 4831947.827299999)
Campsite,H38,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,,t,Large,Grass,.5 mile,250',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{88A65429-76B7-4B46-8001-CE5F3D8A017F},POINT (564016.7759999996 4831921.2237)
Campsite,H39,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,250',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{74A8658A-F7D7-4573-86AD-8529A31B7ECA},POINT (564028.8109999998 4831930.725)
Campsite,H40,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,145,10,Gravel,P,,t,Large,Wood Chips,.5 mile,300',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Fully,Fillmore,3C,8,Central Region,3,Southern,{28159F3F-83C5-4047-9300-A85F583D019B},POINT (564009.1656999998 4831975.7565)
Campsite,H41,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,325',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{E3DF9D2B-A9E9-4B8F-93CD-559744497968},POINT (564001.574 4831947.827299999)
Campsite,H42,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,,,,,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{61058F69-4239-4AEF-9037-63F3126655E5},POINT (563987.0054000001 4831948.4607)
Campsite,H43,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,250',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{B70FAB8E-D0B8-4D3B-AFC9-D624104E94FF},POINT (563971.1699000001 4831949.0941)
Campsite,H44,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,200',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{7087140E-0635-4E4D-9319-C880081A6BA3},POINT (563960.3230999997 4831953.8211)
Campsite,H45,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,64,10,Gravel,B,,t,Large,Wood Chips,.5 mile,175',2 miles,1.7 miles,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Fillmore,3C,8,Central Region,3,Southern,{1EB18529-562F-4D29-9CC4-DAFABAEBEA44},POINT (563933.7373000002 4831980.3004)
Campsite,H46,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{F3A912AE-B0B1-4EBE-8939-0DD2904C6607},POINT (563941.3678000001 4831949.7432)
Campsite,H47,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,100',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{A00E796E-B4D5-4C12-99B2-592B657F494D},POINT (563923.0301999999 4831949.727499999)
Campsite,H48,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,80',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{823B13D5-C223-418B-9D8C-6FE83B2C35E3},POINT (563912.2620999999 4831949.0941)
Campsite,H49,Drive-In Equestrian Triple Site,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,60,12,Grass,,t,t,Large,Grass,.5 mile,50',2 miles,1.7 miles,,t,,,f,,t,18,6,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{3C65BEBF-87DF-42F6-B5F0-85CC27932799},POINT (563878.8279999997 4831971.8814)
Campsite,H50,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,50,12,Grass,,t,t,Large,Grass,.5 mile,100',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{D357231A-A0D4-4057-8DFD-9D67EC2F60CD},POINT (563904.6611000001 4831938.9594)
Campsite,H51,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,140,10,Gravel,P,t,t,Small,Wood Chips,.5 mile,150',2 miles,1.7 miles,,,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{B9B2E2AB-DF95-479D-9A0C-B8A631AD78A3},POINT (563874.3662999999 4831937.8058)
Campsite,H52,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,85,12,Grass,P,t,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{41C4F0E9-6C42-46C9-A14F-D3B1CD7975FC},POINT (563888.8256000001 4831933.2586)
Campsite,H53,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,75,12,Grass,P,t,t,Large,Grass,.5 mile,200',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{C3D203F8-FA0A-49B2-BFC6-5C134DDF3F5F},POINT (563885.6584999999 4831914.8895)
Campsite,H54,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,75,12,Grass,P,t,t,Large,Grass,.5 mile,225',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{701C77D0-463F-4FC3-B4E8-681574A6D295},POINT (563884.3916999996 4831896.520400001)
Campsite,H55,Drive-In Equestrian,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,,65,12,Grass,P,t,t,Large,Grass,.5 mile,150',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{53AE8F94-F6B1-4D23-BFEB-45BAE4D990D8},POINT (563882.2141000004 4831877.209100001)
Campsite,H1E,Drive-In Equestrian Electric,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,t,73,15,Gravel,P,t,t,16x35,Grass,.5 mile,100',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{8D2915C6-F0C4-45F2-A728-ABA5CBD8ACC4},POINT (563955.3344999999 4831836.3456999995)
Campsite,H2E,Drive-In Equestrian Electric,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,t,80,15,Gravel,P,t,t,23x28,Grass,,,,,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{D393735A-CD28-4ED9-A51B-4816C3A18917},POINT (563976.8706999999 4831838.8794)
Campsite,H3E,Drive-In Equestrian Electric,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,t,,85,15,Gravel,P,t,t,28x35,Grass,.5 mile,75',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,No ,Fillmore,3C,8,Central Region,3,Southern,{E1D0AD08-91E1-423B-9760-9F7236BD383A},POINT (564001.574 4831838.8794)
Campsite,H4E,Drive-In Equestrian Electric,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,t,100,15,Gravel,P,t,t,21x23,Grass,.5 mile,100',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{EAE39618-C94B-43ED-A24D-081294E86E01},POINT (564026.2773000002 4831841.413000001)
Campsite,H5E,Drive-In Equestrian Electric,,,Equestrian Campground,Horse Campground,Forestville Mystery Cave State Park,SPK00148,State Park,Heads-Up Digitizing,,t,100,15,Gravel,P,t,t,23x25,Grass,.5 mile,175',2 miles,1.7 miles,,t,,,f,,t,6,2,t,On Fire Ring,,Partially,Fillmore,3C,8,Central Region,3,Southern,{BFAF6E15-B896-40B0-A289-28EA2DD00D93},POINT (564059.2149999999 4831845.846999999)
